StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q8_1,Q8_4,Q8_5,Q8_6,Q8_7,Q8_7_TEXT,Q9_1,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_12_TEXT,Q11,Q12,Q13,Q15_1,Q15_4,Q15_13,Q15_12,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11
2025-10-29 15:49:57,2025-10-29 15:55:05,IP Address,23.93.97.34,100,307,True,2025-10-29 15:55:05,R_7NR0NZH1Oi9bqFv,,,,,37.8906,-122.2936,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Very confident,Unsure / Unapplicable,Very confident,Moderately confident,Not confident at all,Not confident at all,Very confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,,,,,,,,,,UC Berkeley,Senate Faculty,"History, Languages, and Literatures",,,,,,,A person who is first in my family to go to college,A person from a low-income family background,,,
2025-10-29 15:51:24,2025-10-29 15:55:24,IP Address,135.180.161.8,100,240,True,2025-10-29 15:55:25,R_51iCEkzuXMM63gl,,,,,37.8637,-122.276,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Very confident,Very confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,,,,,Simulations,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,"A Black, Indigenous, and/or person of color (BIPOC)","A transgender, non-binary, and/or genderqueer person",A member of the LGBTQIA+ community,A person with a minoritized gender identity in my disicpline,A person living with a disability,A person who is neurodivergent,,,,,
2025-10-29 16:17:01,2025-10-29 16:20:48,IP Address,169.229.165.15,100,226,True,2025-10-29 16:20:48,R_5kk2OIRiL4Tpe7v,,,,,37.8736,-122.257,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Neutral,Neutral,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Very confident,Very confident,Very confident,Slightly confident,Moderately confident,Moderately confident,Very confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,Discussion prompts,,,Scholarly articles,Short video clips,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2025-10-29 16:38:26,2025-10-29 16:41:15,IP Address,136.152.214.246,100,169,True,2025-10-29 16:41:16,R_72CuXPF96Erhcdj,,,,,37.8736,-122.257,anonymous,EN,Agree,Neutral,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Neutral,Somewhat disagree,Strongly disagree,Somewhat agree,Neutral,Very confident,Moderately confident,Very confident,Slightly confident,Not confident at all,Moderately confident,Very confident,Slightly confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,Discussion prompts,,,,Short video clips,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)","A Black, Indigenous, and/or person of color (BIPOC)",,,A person with a minoritized gender identity in my disicpline,,,,,A person who immigrated to the United States,,
2025-10-29 16:45:21,2025-10-29 16:51:07,IP Address,146.75.154.54,100,345,True,2025-10-29 16:51:07,R_7CzPWNBq2qFz43f,,,,,37.7049,-122.4624,anonymous,EN,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,Discussion prompts,"Expert interviews  ",Podcasts,,,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,,A person living with a disability,A person who is neurodivergent,,,,,
2025-10-29 16:30:32,2025-10-29 18:17:43,IP Address,128.32.166.174,100,6430,True,2025-10-29 18:17:43,R_5Aid3ONV0OKHlqF,,,,,37.8637,-122.276,anonymous,EN,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Very confident,Unsure / Unapplicable,Very confident,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,A person who immigrated to the United States,,
2025-10-22 18:32:09,2025-10-22 18:32:14,IP Address,69.209.21.20,13,5,False,2025-10-29 18:32:19,R_1OpCQuhwcV32jeo,,,,,37.8487,-122.2209,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 20:50:30,2025-10-29 20:58:37,IP Address,162.218.225.252,100,487,True,2025-10-29 20:58:39,R_1n79SpIX6Zp9qcP,,,,,37.8381,-122.2609,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Neutral,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Slightly confident,Slightly confident,Slightly confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,,Short video clips,Simulations,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,A member of the LGBTQIA+ community,,A person living with a disability,,,,,,
2025-10-30 00:03:28,2025-10-30 00:08:02,IP Address,76.191.167.55,100,273,True,2025-10-30 00:08:03,R_7KoRFF3cnDjwLQJ,,,,,37.9269,-122.3313,anonymous,EN,Agree,Somewhat agree,Unsure / Unapplicable,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Moderately confident,Very confident,Moderately confident,Slightly confident,Moderately confident,Unsure / Unapplicable,Unsure / Unapplicable,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",,,,,,,Discussion prompts,"Expert interviews  ",,,Short video clips,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2025-10-29 23:25:54,2025-10-30 10:13:00,IP Address,107.127.14.116,100,38826,True,2025-10-30 10:13:00,R_7PegP1XAj21us8z,,,,,37.8922,-122.2729,anonymous,EN,Agree,,Neutral,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Neutral,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,,,,,,,,"Another resource, please describe:",N/a,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,,,,,,,,,None of the above
2025-10-30 10:30:51,2025-10-30 10:34:52,IP Address,164.67.142.110,100,241,True,2025-10-30 10:34:52,R_6oGtYesbtysjHSF,,,,,34.029,-118.4005,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 12:18:00,2025-10-30 12:21:27,IP Address,73.158.100.24,100,206,True,2025-10-30 12:21:27,R_6VyjhcTTA01UmCR,,,,,37.7558,-121.9527,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Moderately confident,Slightly confident,Very confident,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,"Expert interviews  ",,,Short video clips,,Testimonials,,,,UC Berkeley,Graduate Student Instructor,"History, Languages, and Literatures",,,A member of the LGBTQIA+ community,,,A person who is neurodivergent,,,,,
2025-11-03 12:00:49,2025-11-03 12:07:44,IP Address,128.3.116.252,100,415,True,2025-11-03 12:07:45,R_5cREeZYqcBUMM0s,,,,,37.8767,-122.2676,anonymous,EN,Agree,Neutral,Neutral,Somewhat agree,Somewhat disagree,Strongly agree,Neutral,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Very confident,Unsure / Unapplicable,Very confident,Not confident at all,Moderately confident,Unsure / Unapplicable,Very confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,,,Scholarly articles,,,,,"Another resource, please describe:",Training in making accessible digital materials,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,A person who immigrated to the United States,,
2025-11-03 12:53:06,2025-11-03 13:00:26,IP Address,169.233.158.118,100,440,True,2025-11-03 13:00:27,R_6OA8S8um7f9JI3v,,,,,37.0313,-122.1198,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Neutral,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Very confident,Very confident,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Slightly confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,Podcasts,,Short video clips,Simulations,,,,,UC Santa Cruz,Senate Faculty,"Creative and Performing Arts, Media, and Design",,,,,,,,,,,None of the above
2025-11-03 21:01:18,2025-11-03 21:03:17,IP Address,76.214.109.10,100,118,True,2025-11-03 21:03:18,R_3qdrCUy2t7tdzDY,,,,,37.9145,-122.3007,anonymous,EN,Agree,Neutral,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04 10:52:49,2025-11-04 10:56:10,IP Address,169.236.78.23,100,201,True,2025-11-04 10:56:10,R_1qOtvtzLSh1IP21,,,,,37.3057,-120.4836,anonymous,EN,Agree,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Moderately confident,Very confident,Moderately confident,Very confident,Very confident,Moderately confident,Very confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,Discussion prompts,,,,,Simulations,,Theoretical frameworks,,,UC Merced,Senate Faculty,Another discipline,,,,,,,,,,,None of the above
2025-11-04 13:44:53,2025-11-04 13:47:48,IP Address,185.98.169.88,100,175,True,2025-11-04 13:47:48,R_3vE1aPrv14TSZnb,,,,,37.3388,-121.8916,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Neutral,Strongly agree,Neutral,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Merced,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,A member of the LGBTQIA+ community,,,,A person who is first in my family to go to college,,,,
2025-11-04 16:40:32,2025-11-04 16:41:18,IP Address,136.152.214.29,100,45,True,2025-11-04 16:41:18,R_5KqoLpw81kbR0OT,,,,,37.8736,-122.257,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 09:01:00,2025-10-29 09:01:08,IP Address,172.59.131.155,13,8,False,2025-11-05 08:01:12,R_7luBLLXfuY2eoFo,,,,,37.7585,-122.1856,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 09:06:04,2025-10-29 09:06:17,IP Address,128.177.72.242,13,12,False,2025-11-05 08:06:17,R_3i4MhUfWt5Yfgga,,,,,38.557,-121.4862,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 09:10:12,2025-10-29 09:10:47,IP Address,23.93.84.253,13,35,False,2025-11-05 08:10:48,R_64AjXjsMrcgTmHz,,,,,37.8682,-122.2865,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 11:14:50,2025-10-29 11:17:25,IP Address,69.209.15.118,13,155,False,2025-11-05 10:17:31,R_7wLvUFqyBFX9d58,,,,,37.7794,-122.2178,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 11:14:58,2025-10-29 14:10:37,IP Address,136.152.214.146,13,10539,False,2025-11-05 13:10:39,R_3jVGiyUYyj5sgtI,,,,,37.8736,-122.257,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 19:57:29,2025-10-29 19:57:36,IP Address,157.131.70.202,13,7,False,2025-11-05 18:57:39,R_7FDYjmlgDmhtCjT,,,,,37.7562,-122.4866,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06 13:39:39,2025-11-06 13:45:25,IP Address,136.152.214.182,100,346,True,2025-11-06 13:45:26,R_6nLyDEoBWwkOXcd,,,,,37.8657,-122.2571,anonymous,EN,Agree,Somewhat agree,Neutral,Strongly agree,Somewhat agree,Neutral,Neutral,Somewhat agree,Neutral,Somewhat agree,Neutral,Very confident,Very confident,Moderately confident,Moderately confident,Slightly confident,Very confident,Moderately confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,Discussion prompts,,,,Short video clips,,,Theoretical frameworks,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,,,,,,A person from a low-income family background,,,
2025-10-30 14:44:13,2025-10-30 15:13:44,IP Address,146.190.34.15,13,1771,False,2025-11-06 14:13:48,R_7b0H5YqF0F21scO,,,,,37.3931,-121.962,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14 09:13:03,2025-11-14 09:28:45,IP Address,73.116.47.76,100,942,True,2025-11-14 09:28:46,R_5y9Pt7cm3hXRA4Z,,,,,36.7539,-119.7085,anonymous,EN,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Very confident,Very confident,Very confident,Very confident,Moderately confident,Very confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,"Expert interviews  ",,,Short video clips,,,,,,UC Merced,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,Decline to state,
2025-11-14 10:42:57,2025-11-14 10:47:49,IP Address,73.66.147.154,100,291,True,2025-11-14 10:47:49,R_1RGEQbKIuYb1eI9,,,,,36.7986,-119.7617,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Very confident,Moderately confident,Very confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,Scholarly articles,,,,,,,UC Merced,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,A person with a minoritized gender identity in my disicpline,,,A person who is first in my family to go to college,A person from a low-income family background,,,
2025-11-14 15:20:05,2025-11-14 17:09:59,IP Address,98.208.120.136,100,6593,True,2025-11-14 17:09:59,R_3JLoAlmgwxx4iNk,,,,,37.2306,-120.5194,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Neutral,Neutral,Strongly agree,Strongly disagree,Neutral,Neutral,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Slightly confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,,,,,,,UC Merced,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,A person who is first in my family to go to college,,,,
2025-11-18 12:09:51,2025-11-18 12:10:40,IP Address,169.232.73.193,100,48,True,2025-11-18 12:10:40,R_1sA1RM9jxdCJPYB,,,,,34.0648,-118.4414,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 13:23:31,2025-11-20 13:26:22,IP Address,45.17.145.217,100,171,True,2025-11-20 13:26:23,R_70cNTspdR9ruZns,,,,,37.5234,-120.8517,anonymous,EN,Agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Neutral,Neutral,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Very confident,Very confident,Very confident,Slightly confident,Slightly confident,Moderately confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,Scholarly articles,Short video clips,Simulations,,,,,UC Merced,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,A member of the LGBTQIA+ community,,,,,,,,
